gh_id,paper_doi,reuse_type,comment,citation_number,reused_doi,alt_url,page_num
karacitir,https://doi.org/10.1145/3379597.3387459,Method,Categorization of the issues based on categories proposed in 15,15,https://doi.org/10.1016/j.jss.2014.12.027,,Page 5 - Section 5.1 - paragraph 1 - we reused the categories described in a study performed by Li et al. [15].
karacitir,https://doi.org/10.1145/3379597.3387459,Method,open-card sorting,28,,https://books.google.com/books/about/Card_Sorting.html?id=_h4D9gqi5tsC&redir_esc=y,Page 7 - Colum 1 - last paragraph
karacitir,https://doi.org/10.1145/3379597.3387480,Tool,reuses Boa infrastructure to implement views,6,10.1109/ICSE.2013.6606588,,Page 1 - Section 1 - first paragraph
karacitir,https://doi.org/10.1145/3379597.3387480,Method,partial reproduction,10,https://doi.org/10.1145/2786805.2786870,,Page 1 - Column 2 - last paragraph
karacitir,https://doi.org/10.1145/3379597.3387480,Method,partial reproduction,14,https://doi.org/10.1007/s10664-013-9261-0,,Page 1 - Column 2 - last paragraph
karacitir,https://doi.org/10.1145/3379597.3387480,Dataset,test data for evaluating split algorithms,2,10.1109/MSR.2013.6624055,,Page 6 - Section 4.1 - first paragraph
karacitir,https://doi.org/10.1145/3379597.3387480,Method,greedy approach for splitting identifiers,9,https://doi.org/10.1007/s10664-013-9261-0,,Page 6 - Section 4.1.1 - first paragraph
karacitir,https://doi.org/10.1145/3379597.3387480,Dataset,SCOWL word lists,16,,http://wordlist.sourceforge.net,Page 6 - Section 4.1.1 - first paragraph
karacitir,https://doi.org/10.1145/3379597.3387446,Method,Reuses theoretical model of emotions for annotation,42,https://doi.org/10.1037/0022-3514.52.6.1061,,Page 2 - Column 1 - first paragraph
karacitir,https://doi.org/10.1145/3379597.3387446,Replication,partial replication of the previous study,19,https://doi.org/10.1007/s10664-016-9493-x,,Page 4 - Experimental setting - To enable comparison with the within-platform benchmark [30] we replicate the former experimental setting.
karacitir,https://doi.org/10.1145/3379597.3387446,Replication,partial replication of the previous study,30,https://doi.org/10.1145/3196398.3196403,,Page 4 - Experimental setting - To enable comparison with the within-platform benchmark [30] we replicate the former experimental setting.
karacitir,https://doi.org/10.1145/3379597.3387446,Tool,Senti4SD,8,10.1109/SEmotion.2019.00014,,Page 3 - Paragraph 3
karacitir,https://doi.org/10.1145/3379597.3387446,Tool,SentiCR,2,10.1109/ASE.2017.8115623,,Page 3 - Paragraph 4
karacitir,https://doi.org/10.1145/3379597.3387446,Tool,SentiStrength-SE,17,10.1109/MSR.2017.9,,Page 3 - Paragraph 5
karacitir,https://doi.org/10.1145/3379597.3387446,Tool,DEVA,18,10.1145/3167132.3167296,,Page 3 - Paragraph 6
karacitir,https://doi.org/10.1145/3379597.3387446,Method,reuses the same annotation scheme and guideline for labeling,6,10.1007/s10664-017-9546-9,,Page 3 - Column 2 - paragraph 1
karacitir,https://doi.org/10.1145/3379597.3387446,Dataset,Stack Overflow data set,6,10.1007/s10664-017-9546-9,,Page 3 - Column 2 - paragraph 2
karacitir,https://doi.org/10.1145/3379597.3387446,Dataset,Jira dataset,33,10.1145/2901739.2903505,,Page 3 - Column 2 - paragraph 3
karacitir,https://doi.org/10.1145/3379597.3387446,Tool,SMOTE,10,10.1613/jair.953,,Page 5 - Fist column - last paragraph
afonsohfontes,https://doi.org/10.1145/3324884.3416532,Dataset,,38,https://doi.org/10.1109/SANER.2019.8667991,,
afonsohfontes,https://doi.org/10.1145/3324884.3416532,Dataset,,47,https://doi.org/10.1145/3196398.3196473,,
afonsohfontes,https://doi.org/10.1145/3324884.3416532,Dataset,,17,https://doi.org/10.1145/2610384.2628055,,
afonsohfontes,https://doi.org/10.1145/3324884.3416532,Dataset,,28,https://doi.org/10.1145/3135932.3135941,,
afonsohfontes,https://doi.org/10.1145/3324884.3416532,Dataset,,10,https://doi.org/10.1145/3338906.3338911,,
afonsohfontes,https://doi.org/10.1145/3324884.3416532,Dataset,,36,https://doi.org/ 10.1145/3377811.3380338,,
afonsohfontes,https://doi.org/10.1145/3324884.3416532,Dataset,,59,https://doi.org/10.1145/3183519.3183540,,
afonsohfontes,https://doi.org/10.1145/3324884.3416532,Method,,13,https://doi.org/10.1145/3377811.3380361,,
afonsohfontes,https://doi.org/10.1145/3324884.3416532,Tool,,22,,http://proceedings.mlr.press/v32/le14.html,
afonsohfontes,https://doi.org/10.1145/3324884.3416532,Tool,,9,https://doi.org/10.18653/v1/N19-1423,,
afonsohfontes,https://doi.org/10.1145/3324884.3416532,Tool,,3,https://doi.org/10.1145/3290353,,
afonsohfontes,https://doi.org/10.1145/3324884.3416532,Tool,,13,https://doi.org/10.1145/3377811.3380361,,
afonsohfontes,https://doi.org/10.1145/3324884.3416579,Method,,5,https://doi.org/10.5194/isprs-annals-IV-4-W1-51-2016,,
afonsohfontes,https://doi.org/10.1145/3324884.3416579,Tool,,26,https://dl.acm.org/doi/10.1145/2847538.2847544,,
afonsohfontes,https://doi.org/10.1145/3324884.3416579,Tool,,13,https://doi.org/10.1007/978-3-319-46520-3_8,,
afonsohfontes,https://doi.org/10.1145/3324884.3416590,Dataset,,28,https://dl.acm.org/doi/10.1145/2610384.2628055,,
afonsohfontes,https://doi.org/10.1145/3324884.3416590,Dataset,,45,https://dl.acm.org/doi/10.1145/3377811.3380338,,
afonsohfontes,https://doi.org/10.1145/3324884.3416590,Method,,81,https://doi.org/10.1145/3180155.3180182,,
afonsohfontes,https://doi.org/10.1145/3324884.3416590,Method,,81,https://doi.org/10.1145/3180155.3180182,,
afonsohfontes,https://doi.org/10.1145/3324884.3416590,Method,,81,https://doi.org/10.1145/3180155.3180182,,
afonsohfontes,https://doi.org/10.1145/3324884.3416590,Method,,81,https://doi.org/10.1145/3180155.3180182,,
afonsohfontes,https://doi.org/10.1145/3324884.3416590,Method,,88,https://doi.org/10.1007/s10664-020-09920-w,,
afonsohfontes,https://doi.org/10.1145/3324884.3416590,Method,,40,https://doi.org/10.1587/transinf.E94.D.1854,,
afonsohfontes,https://doi.org/10.1145/3324884.3416590,Method,,17,,https://dl.acm.org/doi/10.5555/1642194.1642224,
afonsohfontes,https://doi.org/10.1145/3324884.3416590,Metric,,34,https://doi.org/10.1145/3106237.3106309,,
afonsohfontes,https://doi.org/10.1145/3324884.3416590,Metric,,77,https://doi.org/10.1145/3180155.3180233,,
afonsohfontes,https://doi.org/10.1145/3324884.3416590,Metric,,80,https://dl.acm.org/doi/10.1109/ASE.2017.8115676,,
afonsohfontes,https://doi.org/10.1145/3324884.3416590,Tool,,59,https://doi.org/10.1145/1297846.1297902,,
afonsohfontes,https://doi.org/10.1145/3324884.3416590,Tool,,19,https://doi.org/10.1145/2025113.2025179,,
afonsohfontes,https://doi.org/10.1145/3324884.3416590,Tool,,79,https://doi.org/10.1145/3092703.3092718,,
afonsohfontes,https://doi.org/10.1145/3324884.3416590,Tool,,18,https://doi.org/10.1109/32.908957,,
afonsohfontes,https://doi.org/10.1145/3324884.3416590,Tool,,54,https://dl.acm.org/doi/10.1145/2931037.2948705,,
afonsohfontes,https://doi.org/10.1145/3324884.3416590,Tool,,54,https://dl.acm.org/doi/10.1145/2931037.2948705,,
afonsohfontes,https://doi.org/10.1145/3324884.3416590,Tool,,54,https://dl.acm.org/doi/10.1145/2931037.2948705,,
afonsohfontes,https://doi.org/10.1145/3324884.3416590,Tool,,54,https://dl.acm.org/doi/10.1145/2931037.2948705,,
afonsohfontes,https://doi.org/10.1145/3324884.3416590,Tool,,90,https://doi.org/10.1109/TSE.2018.2874648,,
afonsohfontes,https://doi.org/10.1145/3324884.3416590,Tool,,90,https://doi.org/10.1109/TSE.2018.2874648,,
afonsohfontes,https://doi.org/10.1145/3324884.3416590,Tool,,90,https://doi.org/10.1109/TSE.2018.2874648,,
afonsohfontes,https://doi.org/10.1145/3324884.3416590,Tool,,90,https://doi.org/10.1109/TSE.2018.2874648,,
afonsohfontes,https://doi.org/10.1145/3324884.3416590,Tool,,77,https://dl.acm.org/doi/10.1145/3180155.3180233,,
afonsohfontes,https://doi.org/10.1145/3324884.3416590,Tool,,16,https://doi.org/10.1145/2896921.2896931,,
afonsohfontes,https://doi.org/10.1145/3324884.3416590,Tool,,83,https://doi.org/10.1109/TSE.2016.2560811,,
afonsohfontes,https://doi.org/10.1145/3324884.3416590,Tool,,82,https://dl.acm.org/doi/10.1109/ICSE.2017.45,,
afonsohfontes,https://doi.org/10.1145/3324884.3416590,Tool,,55,https://doi.org/10.1007/978-3-319-99241-9_3,,
afonsohfontes,https://doi.org/10.1145/3324884.3416590,Tool,,9,https://dl.acm.org/doi/pdf/10.1109/ASE.2017.8115674,,
afonsohfontes,https://doi.org/10.1145/3324884.3416590,Tool,,25,https://dl.acm.org/doi/10.1145/3180155.3180245,,
afonsohfontes,https://doi.org/10.1145/3324884.3416590,Tool,,41,10.1109/ICST.2019.00020,,
afonsohfontes,https://doi.org/10.1145/3324884.3416590,Tool,,32,https://doi.org/10.1007/s10664-019-09780-z,,
afonsohfontes,https://doi.org/10.1145/3324884.3416590,Tool,,42,10.1109/SANER.2019.8667970,,
afonsohfontes,https://doi.org/10.1145/3324884.3416590,Tool,,43,https://doi.org/10.1145/3293882.3330577,,
afonsohfontes,https://doi.org/10.1145/3324884.3416590,Tool,,46,10.1109/SANER.2018.8330202,,
afonsohfontes,https://doi.org/10.1145/3324884.3416590,Tool,,10,https://doi.org/10.1109/tse.2019.2940179,,
afonsohfontes,https://doi.org/10.1145/3379597.3387446,Dataset,,6,10.1007/s10664-017-9546-9,,
afonsohfontes,https://doi.org/10.1145/3379597.3387446,Dataset,,33,10.1145/2901739.2903505,,
afonsohfontes,https://doi.org/10.1145/3379597.3387446,Method,,42,https://doi.org/10.1037/0022-3514.52.6.1061,,
afonsohfontes,https://doi.org/10.1145/3379597.3387446,Method,,19,https://doi.org/10.1007/s10664-016-9493-x,,
afonsohfontes,https://doi.org/10.1145/3379597.3387446,Method,,30,https://doi.org/10.1145/3196398.3196403,,
afonsohfontes,https://doi.org/10.1145/3379597.3387446,Tool,,8,https://doi.org/10.1109/SEmotion.2019.00014,,
afonsohfontes,https://doi.org/10.1145/3379597.3387446,Tool,,2,https://doi.org/10.1109/ASE.2017.8115623,,
afonsohfontes,https://doi.org/10.1145/3379597.3387446,Tool,,17,https://doi.org/10.1109/MSR.2017.9,,
afonsohfontes,https://doi.org/10.1145/3379597.3387446,Tool,,18,https://doi.org/10.1145/3167132.3167296,,
afonsohfontes,https://doi.org/10.1145/3379597.3387446,Tool,,10,10.1613/jair.953,,
afonsohfontes,https://doi.org/10.1145/3379597.3387459,Method,,15,https://doi.org/10.1016/j.jss.2014.12.027,,
afonsohfontes,https://doi.org/10.1145/3379597.3387464,Dataset,,25,https://doi.org/10.1145/2597073.2597122,,
afonsohfontes,https://doi.org/10.1145/3379597.3387464,Metric,,27,https://doi.org/10.1145/2597073.2597074,,
afonsohfontes,https://doi.org/10.1145/3379597.3387469,Dataset,,2,https://doi.org/10.1145/2901739.2903508,,
afonsohfontes,https://doi.org/10.1145/3379597.3387475,Dataset,,35,https://doi.org/10.1145/3196398.3196466,,
afonsohfontes,https://doi.org/10.1145/3379597.3387475,Method,,37,10.1109/TSE.2019.2912113,,
afonsohfontes,https://doi.org/10.1145/3379597.3387475,Tool,,53,,https://dl.acm.org/doi/10.5555/2555523.2555539,
afonsohfontes,https://doi.org/10.1145/3379597.3387480,Dataset,,2,10.1109/MSR.2013.6624055,,
afonsohfontes,https://doi.org/10.1145/3379597.3387480,Method,,9,https://doi.org/10.1007/s10664-013-9261-0,,
afonsohfontes,https://doi.org/10.1145/3379597.3387480,Tool,,6,10.1109/ICSE.2013.6606588,,
