AUTHORS,TITLE,DOI,Venue
"Boyuan Chen, Zhen Ming (Jack) Jiang",Studying the use of Java logging utilities in the wild.,https://doi.org/10.1145/3377811.3380408,ICSE2020
"Shafiul Azam Chowdhury, Sohil Lal Shrestha, Taylor T. Johnson, Christoph Csallner",SLEMI - equivalence modulo input (EMI) based mutation of CPS models for finding compiler bugs in Simulink.,https://doi.org/10.1145/3377811.3380381,ICSE2020
"Alex Cummaudo, Rajesh Vasa, Scott Barnett, John C. Grundy, Mohamed Abdelrazek 0001",Interpreting cloud computer vision pain-points - a mining study of stack overflow.,https://doi.org/10.1145/3377811.3380404,ICSE2020
"Anastasia Danilova, Alena Naiakshina, Matthew Smith 0001",One size does not fit all - a grounded theory and online survey study of developer preferences for security warning types.,https://doi.org/10.1145/3377811.3380387,ICSE2020
"Zishuo Ding, Jinfu Chen, Weiyi Shang",Towards the use of the readily available tests from the release pipeline as performance tests - are we there yet?,https://doi.org/10.1145/3377811.3380351,ICSE2020
"Zhen Dong, Marcel Böhme, Lucia Cojocaru, Abhik Roychoudhury",Time-travel testing of Android apps.,https://doi.org/10.1145/3377811.3380402,ICSE2020
"Thomas Durieux, João F. Ferreira, Rui Abreu, Pedro Cruz","Empirical review of automated analysis tools on 47, 587 Ethereum smart contracts.",https://doi.org/10.1145/3377811.3380364,ICSE2020
"Carolyn D. Egelman, Emerson R. Murphy-Hill, Elizabeth Kammer, Margaret Morrow Hodges, Collin Green, Ciera Jaspan, James Lin",Predicting developers&apos; negative feelings about code review.,https://doi.org/10.1145/3377811.3380414,ICSE2020
"Ana Nora Evans, Bradford Campbell, Mary Lou Soffa",Is rust used safely by software developers?,https://doi.org/10.1145/3377811.3380413,ICSE2020
"Xiang Gao, Ripon K. Saha, Mukul R. Prasad, Abhik Roychoudhury",Fuzz testing based data augmentation to improve robustness of deep neural networks.,https://doi.org/10.1145/3377811.3380415,ICSE2020
"Joshua Garcia, Yang Feng, Junjie Shen 0001, Sumaya Almanee, Yuan Xia, Qi Alfred Chen",A comprehensive study of autonomous vehicle bugs.,https://doi.org/10.1145/3377811.3380397,ICSE2020
"Simos Gerasimou, Hasan Ferit Eniser, Alper Sen 0001, Alper Cakan",Importance-driven deep learning system testing.,https://doi.org/10.1145/3377811.3380391,ICSE2020
"Daniela Girardi, Nicole Novielli, Davide Fucci, Filippo Lanubile",Recognizing developers&apos; emotions while programming.,https://doi.org/10.1145/3377811.3380374,ICSE2020
"Shengjian Guo, Yueqi Chen, Peng Li, Yueqiang Cheng, Huibo Wang, Meng Wu, Zhiqiang Zuo 0002",SpecuSym - speculative symbolic execution for cache timing leak detection.,https://doi.org/10.1145/3377811.3380428,ICSE2020
"Pinjia He, Clara Meister, Zhendong Su",Structure-invariant testing for machine translation.,https://doi.org/10.1145/3377811.3380339,ICSE2020
"Jordan Henkel, Christian Bird, Shuvendu K. Lahiri, Thomas W. Reps","Learning from, understanding, and supporting DevOps artifacts for docker.",https://doi.org/10.1145/3377811.3380406,ICSE2020
"Claudia Hilderbrand, Christopher Perdriau, Lara Letaw, Jillian Emard, Zoe Steine-Hanson, Margaret Burnett, Anita Sarma",Engineering gender-inclusivity into software - ten teams&apos; tales from the trenches.,https://doi.org/10.1145/3377811.3380371,ICSE2020
"Thong Hoang, Hong Jin Kang, David Lo 0001, Julia Lawall",CC2Vec - distributed representations of code changes.,https://doi.org/10.1145/3377811.3380361,ICSE2020
"Seongjoon Hong, Junhee Lee, Jeongsoo Lee, Hakjoo Oh","SAVER - scalable, precise, and safe memory-error repair.",https://doi.org/10.1145/3377811.3380323,ICSE2020
"Katherine Hough, Gebrehiwet B. Welearegai, Christian Hammer 0001, Jonathan Bell 0001",Revealing injection vulnerabilities by leveraging existing tests.,https://doi.org/10.1145/3377811.3380326,ICSE2020
"Jingmei Hu, Jiwon Joung, Maia Jacobs, Krzysztof Z. Gajos, Margo I. Seltzer",Improving data scientist efficiency with provenance.,https://doi.org/10.1145/3377811.3380366,ICSE2020
"Nargiz Humbatova, Gunel Jahangirova, Gabriele Bavota, Vincenzo Riccio, Andrea Stocco 0001, Paolo Tonella",Taxonomy of real faults in deep learning systems.,https://doi.org/10.1145/3377811.3380395,ICSE2020
"Sungjae Hwang, Sukyoung Ryu",Gap between theory and practice - an empirical study of security patches in solidity.,https://doi.org/10.1145/3377811.3380424,ICSE2020
"Claire Ingram, Anders Drachen",How software practitioners use informal local meetups to share software engineering knowledge.,https://doi.org/10.1145/3377811.3380333,ICSE2020
"Md Johirul Islam, Rangeet Pan, Giang Nguyen, Hridesh Rajan",Repairing deep neural networks - fix patterns and challenges.,https://doi.org/10.1145/3377811.3380378,ICSE2020
"Xianhao Jin, Francisco Servant",A cost-efficient approach to building in continuous integration.,https://doi.org/10.1145/3377811.3380437,ICSE2020
"Brittany Johnson, Yuriy Brun, Alexandra Meliou",Causal testing - understanding defects&apos; root causes.,https://doi.org/10.1145/3377811.3380377,ICSE2020
"Rafael-Michael Karampatsis, Hlib Babii, Romain Robbes, Charles Sutton, Andrea Janes",Big code != big vocabulary - open-vocabulary models for source code.,https://doi.org/10.1145/3377811.3380342,ICSE2020
"Martin Kellogg, Manli Ran, Manu Sridharan, Martin Schäf, Michael D. Ernst",Verifying object construction.,https://doi.org/10.1145/3377811.3380341,ICSE2020
"Djamel Eddine Khelladi, Benoît Combemale, Mathieu Acher, Olivier Barais, Jean-Marc Jézéquel",Co-evolving code with evolving metamodels.,https://doi.org/10.1145/3377811.3380324,ICSE2020
"I Luk Kim, Yunhui Zheng, Hogun Park, Weihang Wang, Wei You, Yousra Aafer, Xiangyu Zhang 0001",Finding client-side business flow tampering vulnerabilities.,https://doi.org/10.1145/3377811.3380355,ICSE2020
"Lukas Kirschner, Ezekiel O. Soremekun, Andreas Zeller",Debugging inputs.,https://doi.org/10.1145/3377811.3380329,ICSE2020
"Ryan Krueger, Yu Huang 0015, Xinyu Liu, Tyler Santander, Westley Weimer, Kevin Leach",Neurological divide - an fMRI study of prose and code writing.,https://doi.org/10.1145/3377811.3380348,ICSE2020
"Wing Lam, Kivanç Muslu, Hitesh Sajnani, Suresh Thummalapenta",A study on the lifecycle of flaky tests.,https://doi.org/10.1145/3377811.3381749,ICSE2020
"Maxime Lamothe, Weiyi Shang",When APIs are intentionally bypassed - an exploratory study of API workarounds.,https://doi.org/10.1145/3377811.3380433,ICSE2020
"Jason Lau, Aishwarya Sivaraman, Qian Zhang, Muhammad Ali Gulzar, Jason Cong, Miryung Kim",HeteroRefactor - refactoring for heterogeneous computing with FPGA.,https://doi.org/10.1145/3377811.3380340,ICSE2020
"Yi Li, Shaohua Wang 0002, Tien N. Nguyen",DLFix - context-based code transformation learning for automated program repair.,https://doi.org/10.1145/3377811.3380345,ICSE2020
"Ke Li 0001, Zilin Xiang, Tao Chen 0001, Shuo Wang, Kay Chen Tan",Understanding the automated parameter optimization on transfer learning for cross-project defect prediction - an empirical study.,https://doi.org/10.1145/3377811.3380360,ICSE2020
"Michael Lienhardt, Ferruccio Damiani, Einar Broch Johnsen, Jacopo Mauro",Lazy product discovery in huge configuration spaces.,https://doi.org/10.1145/3377811.3380372,ICSE2020
"Dirk van der Linden, Pauline Anthonysamy, Bashar Nuseibeh, Thein Than Tun, Marian Petre, Mark Levine, John N. Towse, Awais Rashid",Schrödinger&apos;s security - opening the box on app developers&apos; security rationale.,https://doi.org/10.1145/3377811.3380394,ICSE2020
"Bingchang Liu, Guozhu Meng, Wei Zou, Qi Gong, Feng Li, Min Lin, Dandan Sun, Wei Huo, Chao Zhang 0008",A large-scale empirical study on vulnerability distribution within projects and the lessons learned.,https://doi.org/10.1145/3377811.3380923,ICSE2020
"Peiming Liu, Gang Zhao, Jeff Huang 0001",Securing unsafe rust programs with XRust.,https://doi.org/10.1145/3377811.3380325,ICSE2020
"Wanwangying Ma, Lin Chen, Xiangyu Zhang, Yang Feng, Zhaogui Xu, Zhifei Chen, Yuming Zhou, Baowen Xu",Impact analysis of cross-project bugs on software ecosystems.,https://doi.org/10.1145/3377811.3380442,ICSE2020
"Valentin J. M. Manès, Soomin Kim 0002, Sang Kil Cha",Ankou - guiding grey-box fuzzing towards combinatorial difference.,https://doi.org/10.1145/3377811.3380421,ICSE2020
"George Mathew, Chris Parnin, Kathryn T. Stolee",SLACC - simion-based language agnostic code clones.,https://doi.org/10.1145/3377811.3380407,ICSE2020
"Claudio Menghi, Shiva Nejati, Lionel C. Briand, Yago Isasi Parache",Approximation-refinement testing of compute-intensive cyber-physical models - an approach based on system identification.,https://doi.org/10.1145/3377811.3380370,ICSE2020
"Ehsan Mirsaeedi, Peter C. Rigby","Mitigating turnover with code review recommendation - balancing expertise, workload, and knowledge distribution.",https://doi.org/10.1145/3377811.3380335,ICSE2020
"Kevin Moran, David N. Palacio, Carlos Bernal-Cárdenas, Daniel McCrystal, Denys Poshyvanyk, Chris Shenefiel, Jeff Johnson",Improving the effectiveness of traceability link recovery using hierarchical bayesian networks.,https://doi.org/10.1145/3377811.3380418,ICSE2020
"Tai D. Nguyen, Long H. Pham, Jun Sun 0001, Yun Lin 0001, Quang Tran Minh 0001",sFuzz - an efficient adaptive fuzzer for solidity smart contracts.,https://doi.org/10.1145/3377811.3380334,ICSE2020
"Son Nguyen, Hung Phan, Trinh Le, Tien N. Nguyen",Suggesting natural method names to check name consistencies.,https://doi.org/10.1145/3377811.3380926,ICSE2020
"Yannic Noller, Corina S. Pasareanu, Marcel Böhme, Youcheng Sun, Hoang Lam Nguyen, Lars Grunske",HyDiff - hybrid differential software analysis.,https://doi.org/10.1145/3377811.3380363,ICSE2020
"Cassandra Overney, Jens Meinicke, Christian Kästner, Bogdan Vasilescu",How to not get rich - an empirical study of donations in open source.,https://doi.org/10.1145/3377811.3380410,ICSE2020
"Profir-Petru Pârtachi, Santanu Kumar Dash, Christoph Treude, Earl T. Barr",POSIT - simultaneously tagging natural and programming languages.,https://doi.org/10.1145/3377811.3380440,ICSE2020
"Brandon Paulsen, Jingbo Wang, Chao Wang 0001",ReluDiff - differential verification of deep neural networks.,https://doi.org/10.1145/3377811.3380337,ICSE2020
"Harsha Perera, Waqar Hussain, Jon Whittle, Arif Nurwidyantoro, Davoud Mougouei, Rifat Ara Shams, Gillian Oliver","A study on the prevalence of human values in software engineering publications, 2015 - 2018.",https://doi.org/10.1145/3377811.3380393,ICSE2020
"Ju Qian, Zhengyu Shang, Shuoyan Yan, Yan Wang, Lin Chen",RoScript - a visual script driven truly non-intrusive robotic testing system for touch screen applications.,https://doi.org/10.1145/3377811.3380431,ICSE2020
"Akond Rahman, Effat Farhana, Chris Parnin, Laurie A. Williams",Gang of eight - a defect taxonomy for infrastructure as code scripts.,https://doi.org/10.1145/3377811.3380409,ICSE2020
"Ramanathan Ramu, Ganesha B. Upadhyaya, Hoan Anh Nguyen, Hridesh Rajan",BCFA - bespoke control flow analysis for CFA at scale.,https://doi.org/10.1145/3377811.3380435,ICSE2020
"Sameer Reddy, Caroline Lemieux, Rohan Padhye, Koushik Sen",Quickly generating diverse valid test inputs with reinforcement learning.,https://doi.org/10.1145/3377811.3380399,ICSE2020
"Xiaoxue Ren, Jiamou Sun, Zhenchang Xing, Xin Xia 0001, Jianling Sun","Demystify official API usage directives with crowdsourced API misuse scenarios, erroneous code examples and patches.",https://doi.org/10.1145/3377811.3380430,ICSE2020
"Qingkai Shi, Rongxin Wu, Gang Fan, Charles Zhang",Conquering the extensional scalability problem for value-flow analysis frameworks.,https://doi.org/10.1145/3377811.3380346,ICSE2020
"Lin Shi, Mingzhe Xing, Mingyang Li, Yawen Wang, Shoubin Li, Qing Wang 0001",Detection of hidden feature requests from massive chat messages via deep siamese network.,https://doi.org/10.1145/3377811.3380356,ICSE2020
"Qingkai Shi, Charles Zhang",Pipelining bottom-up data flow analysis.,https://doi.org/10.1145/3377811.3380425,ICSE2020
"Nischal Shrestha, Colton Botta, Titus Barik, Chris Parnin",Here we go again - why is it difficult for developers to learn another programming language?,https://doi.org/10.1145/3377811.3380352,ICSE2020
"Thodoris Sotiropoulos, Dimitris Mitropoulos, Diomidis Spinellis",Practical fault detection in puppet programs.,https://doi.org/10.1145/3377811.3380384,ICSE2020
"Davide Spadini, Gül Çalikli, Alberto Bacchelli",Primers or reminders? - the effects of existing review comments on code review.,https://doi.org/10.1145/3377811.3380385,ICSE2020
"Cristian-Alexandru Staicu, Martin Toldam Torp, Max Schäfer, Anders Møller, Michael Pradel",Extracting taint specifications for JavaScript libraries.,https://doi.org/10.1145/3377811.3380390,ICSE2020
"Clay Stevens, Hamid Bagheri",Reducing run-time adaptation space via analysis of possible utility bounds.,https://doi.org/10.1145/3377811.3380365,ICSE2020
"Li Sui, Jens Dietrich 0001, Amjed Tahir, George Fourtounis",On the recall of static call graph construction in practice.,https://doi.org/10.1145/3377811.3380441,ICSE2020
"Zeyu Sun, Jie M. Zhang, Mark Harman, Mike Papadakis, Lu Zhang",Automatic testing and improvement of machine translation.,https://doi.org/10.1145/3377811.3380420,ICSE2020
"Sadia Tabassum, Leandro L. Minku, Danyi Feng, George G. Cabral, Liyan Song",An investigation of cross-project learning in online just-in-time software defect prediction.,https://doi.org/10.1145/3377811.3380403,ICSE2020
"Shin Hwei Tan, Ziqiang Li",Collaborative bug finding for Android apps.,https://doi.org/10.1145/3377811.3380349,ICSE2020
"Xin Tan, Minghui Zhou, Brian Fitzgerald 0001",Scaling open source communities - an empirical study of the Linux kernel.,https://doi.org/10.1145/3377811.3380920,ICSE2020
"Guanhong Tao, Shiqing Ma, Yingqi Liu, Qiuling Xu, Xiangyu Zhang 0001",TRADER - trace divergence analysis and embedding regulation for debugging recurrent neural networks.,https://doi.org/10.1145/3377811.3380423,ICSE2020
"Yuchi Tian, Ziyuan Zhong, Vicente Ordonez, Gail E. Kaiser, Baishakhi Ray",Testing DNN image classifiers for confusion &amp; bias errors.,https://doi.org/10.1145/3377811.3380400,ICSE2020
"Rijnard van Tonder, Claire Le Goues",Tailoring programs for static analysis via program transformation.,https://doi.org/10.1145/3377811.3380343,ICSE2020
"Huiyan Wang, Jingwei Xu 0001, Chang Xu 0001, Xiaoxing Ma, Jian Lu 0001",Dissector - input validation for deep learning applications by crossing-layer dissection.,https://doi.org/10.1145/3377811.3380379,ICSE2020
"Jue Wang, Yanyan Jiang 0001, Chang Xu 0001, Chun Cao, Xiaoxing Ma, Jian Lu 0001",ComboDroid - generating high-quality test inputs for Android apps via use case combinations.,https://doi.org/10.1145/3377811.3380382,ICSE2020
"Ying Wang 0038, Ming Wen 0001, Yepang Liu 0001, Yibo Wang, Zhenming Li, Chao Wang, Hai Yu, Shing-Chi Cheung, Chang Xu 0001, Zhiliang Zhu 0001",Watchman - monitoring dependency conflicts for Python library ecosystem.,https://doi.org/10.1145/3377811.3380426,ICSE2020
"Haijun Wang, Xiaofei Xie, Yi Li, Cheng Wen, Yuekang Li, Yang Liu 0003, Shengchao Qin, Hongxu Chen, Yulei Sui",Typestate-guided fuzzer for discovering use-after-free vulnerabilities.,https://doi.org/10.1145/3377811.3380386,ICSE2020
"Junjie Wang 0001, Ye Yang, Song Wang 0009, Yuanzhe Hu, Dandan Wang, Qing Wang 0001",Context-aware in-process crowdworker recommendation.,https://doi.org/10.1145/3377811.3380380,ICSE2020
"Cody Watson, Michele Tufano, Kevin Moran, Gabriele Bavota, Denys Poshyvanyk",On learning meaningful assert statements for unit test cases.,https://doi.org/10.1145/3377811.3380429,ICSE2020
"Cheng Wen, Haijun Wang, Yuekang Li, Shengchao Qin, Yang Liu 0003, Zhiwu Xu 0001, Hongxu Chen, Xiaofei Xie, Geguang Pu, Ting Liu",MemLock - memory usage guided fuzzing.,https://doi.org/10.1145/3377811.3380396,ICSE2020
"Robert White, Jens Krinke, Raymond Tan",Establishing multilevel test-to-code traceability links.,https://doi.org/10.1145/3377811.3380921,ICSE2020
"Mingyuan Wu, Yicheng Ouyang, Husheng Zhou, Lingming Zhang, Cong Liu 0005, Yuqun Zhang",Simulee - detecting CUDA synchronization bugs via memory-access modeling.,https://doi.org/10.1145/3377811.3380358,ICSE2020
"Valentin Wüstholz, Maria Christakis",Targeted greybox fuzzing with static lookahead analysis.,https://doi.org/10.1145/3377811.3380388,ICSE2020
"Hao Xia, Yuan Zhang 0009, Yingtian Zhou, Xiaoting Chen, Yang Wang, Xiangyu Zhang, Shuaishuai Cui, Geng Hong, Xiaohan Zhang 0001, Min Yang 0002, Zhemin Yang",How Android developers handle evolution-induced API compatibility issues - a large-scale study.,https://doi.org/10.1145/3377811.3380357,ICSE2020
"Jiwei Yan, Hao Liu, Linjie Pan 0001, Jun Yan 0009, Jian Zhang 0001, Bin Liang",Multiple-entry testing of Android applications by constructing activity launching contexts.,https://doi.org/10.1145/3377811.3380347,ICSE2020
"Rahulkrishna Yandrapally, Andrea Stocco 0001, Ali Mesbah 0001",Near-duplicate detection in web app model inference.,https://doi.org/10.1145/3377811.3380416,ICSE2020
"Junwen Yang, Utsav Sethi, Cong Yan, Alvin Cheung, Shan Lu 0001",Managing data constraints in database-backed web applications.,https://doi.org/10.1145/3377811.3380375,ICSE2020
"Hengbiao Yu, Zhenbang Chen, Xianjin Fu, Ji Wang 0001, Zhendong Su, Jun Sun 0001, Chun Huang, Wei Dong",Symbolic verification of message passing interface programs.,https://doi.org/10.1145/3377811.3380419,ICSE2020
"Juan Zhai, Xiangzhe Xu, Yu Shi, Guanhong Tao, Minxue Pan, Shiqing Ma, Lei Xu, Weifeng Zhang, Lin Tan 0001, Xiangyu Zhang 0001",CPC - automatically classifying and propagating natural language comments via program analysis.,https://doi.org/10.1145/3377811.3380427,ICSE2020
"Jian Zhang, Xu Wang, Hongyu Zhang 0002, Hailong Sun 0001, Xudong Liu 0001",Retrieval-based neural source code summarization.,https://doi.org/10.1145/3377811.3380383,ICSE2020
"Peixin Zhang, Jingyi Wang 0004, Jun Sun 0001, Guoliang Dong, Xinyu Wang 0001, Xingen Wang, Jin Song Dong, Ting Dai",White-box fairness testing through adversarial sampling.,https://doi.org/10.1145/3377811.3380331,ICSE2020
"Xueling Zhang, Xiaoyin Wang, Rocky Slavin, Travis D. Breaux, Jianwei Niu 0001",How does misconfiguration of analytic services compromise mobile privacy?,https://doi.org/10.1145/3377811.3380401,ICSE2020
"Xiyue Zhang, Xiaofei Xie, Lei Ma 0003, Xiaoning Du, Qiang Hu, Yang Liu 0003, Jianjun Zhao, Meng Sun 0002",Towards characterizing adversarial defects of deep learning software from the lens of uncertainty.,https://doi.org/10.1145/3377811.3380368,ICSE2020
"Ru Zhang, Wencong Xiao, Hongyu Zhang 0002, Yu Liu, Haoxiang Lin, Mao Yang",An empirical study on program failures of deep learning jobs.,https://doi.org/10.1145/3377811.3380362,ICSE2020
"Yuxia Zhang, Minghui Zhou, Klaas-Jan Stol, Jianyu Wu, Zhi Jin",How do companies collaborate in open source ecosystems? - an empirical study of OpenStack.,https://doi.org/10.1145/3377811.3380376,ICSE2020
"Dehai Zhao, Zhenchang Xing, Chunyang Chen, Xiwei Xu, Liming Zhu, Guoqiang Li 0001, Jinshui Wang",Seenomaly - vision-based linting of GUI animation effects against design-don&apos;t guidelines.,https://doi.org/10.1145/3377811.3380411,ICSE2020
"Hao Zhong, Na Meng, Zexuan Li, Li Jia",An empirical study on API parameter rules.,https://doi.org/10.1145/3377811.3380922,ICSE2020
"Weijie Zhou, Yue Zhao 0011, Guoqiang Zhang, Xipeng Shen",HARP - holistic analysis for refactoring Python-based analytics programs.,https://doi.org/10.1145/3377811.3380434,ICSE2020
"Husheng Zhou, Wei Li, Zelun Kong, Junfeng Guo, Yuqun Zhang, Bei Yu 0001, Lingming Zhang, Cong Liu 0005",DeepBillboard - systematic physical-world testing of autonomous driving systems.,https://doi.org/10.1145/3377811.3380422,ICSE2020
"Shurui Zhou, Bogdan Vasilescu, Christian Kästner",How has forking changed in the last 20 years? - a study of hard forks on GitHub.,https://doi.org/10.1145/3377811.3380412,ICSE2020
"Franz Zieris, Lutz Prechelt",Explaining pair programming session dynamics from knowledge gaps.,https://doi.org/10.1145/3377811.3380925,ICSE2020
"Changwei Zou, Jingling Xue",Burn after reading - a shadow stack with microsecond-level runtime rerandomization for protecting return addresses.,https://doi.org/10.1145/3377811.3380439,ICSE2020
"Yueling Zhang, Geguang Pu, Jun Sun 0001",Accelerating All-SAT Computation with Short Blocking Clauses.,https://doi.org/10.1145/3324884.3416569,ASE2020
"Chaima Boufaied, Claudio Menghi, Domenico Bianculli, Lionel C. Briand, Yago Isasi Parache",Trace-Checking Signal-based Temporal Properties - A Model-Driven Approach.,https://doi.org/10.1145/3324884.3416631,ASE2020
"Cedric Richter, Heike Wehrheim",Attend and Represent - A Novel View on Algorithm Selection for Software Verification.,https://doi.org/10.1145/3324884.3416633,ASE2020
"Yinxing Xue, Mingliang Ma, Yun Lin 0001, Yulei Sui, Jiaming Ye, Tianyong Peng",Cross-Contract Static Analysis for Detecting Practical Reentrancy Vulnerabilities in Smart Contracts.,https://doi.org/10.1145/3324884.3416553,ASE2020
"Nic Volanschi, Julia Lawall",The Impact of Generic Data Structures - Decoding the Role of Lists in the Linux Kernel.,https://doi.org/10.1145/3324884.3416635,ASE2020
"David Berend, Xiaofei Xie, Lei Ma 0003, Lingjun Zhou, Yang Liu 0003, Chi Xu, Jianjun Zhao",Cats Are Not Fish - Deep Learning Testing Calls for Out-Of-Distribution Awareness.,https://doi.org/10.1145/3324884.3416609,ASE2020
"Shuai Wang, Zhendong Su",Metamorphic Object Insertion for Testing Object Detection Systems.,https://doi.org/10.1145/3324884.3416584,ASE2020
"Farnaz Behrang, Alessandro Orso",Seven Reasons Why - An In-Depth Study of the Limitations of Random Test Input Generation for Android.,https://doi.org/10.1145/3324884.3416567,ASE2020
"Jun-Wei Lin, Navid Salehnamadi, Sam Malek",Test Automation in Open-Source Android Apps - A Large-Scale Empirical Study.,https://doi.org/10.1145/3324884.3416623,ASE2020
"Benjamin Gafford, Tobias Dürschmid, Gabriel A. Moreno, Eunsuk Kang",Synthesis-Based Resolution of Feature Interactions in Cyber-Physical Systems.,https://doi.org/10.1145/3324884.3416630,ASE2020
"Hoang Lam Nguyen, Nebras Nassar, Timo Kehrer, Lars Grunske",MoFuzz - A Fuzzer Suite for Testing Model-Driven Software Engineering Tools.,https://doi.org/10.1145/3324884.3416668,ASE2020
"Hongyu Liu, Ruiqin Tian, Tongping Liu, Bin Ren",Prober - Practically Defending Overflows with Page Protection.,https://doi.org/10.1145/3324884.3416533,ASE2020
"Alan Romano, Yunhui Zheng, Weihang Wang",MinerRay - Semantics-Aware Analysis for Ever-Evolving Cryptojacking Detection.,https://doi.org/10.1145/3324884.3416580,ASE2020
"Yu Feng, Emina Torlak, Rastislav Bodík",Summary-Based Symbolic Evaluation for Smart Contracts.,https://doi.org/10.1145/3324884.3416646,ASE2020
"Timotej Kapus, Frank Busse, Cristian Cadar",Pending Constraints in Symbolic Execution for Better Exploration and Seeding.,https://doi.org/10.1145/3324884.3416589,ASE2020
